CS?,Spec Name,Spec Type,Attribute Path,Attribute Type,PK?,Idx?,Lcl?,Lnk?,Min,Max,Edit?,NP?,Default,Length,Hidden?,RULE,en_US DisplayName

,SecSpec_SiteMaintenance,SECONDARY_SPEC,INDICATEUR_PARC_LOCOMOTIVE_VFE,FLAG,,,,,1,,,,,
,SecSpec_SiteMaintenance,SECONDARY_SPEC,INDICATEUR_PARC_LOCOMOTIVE_DTPRL,FLAG,,,,,1,,,,,
,SecSpec_SiteMaintenance,SECONDARY_SPEC,INDICATEUR_PARC_ LOCOMOTIVE_TER,FLAG,,,,,1,,,,,
,SecSpec_SiteMaintenance,SECONDARY_SPEC,INDICATEUR_PARC_ LOCOMOTIVE_CIC,FLAG,,,,,1,,,,,
,SecSpec_SiteMaintenance,SECONDARY_SPEC,INDICATEUR_PARC_ LOCOMOTIVE_TN,FLAG,,,,,1,,,,,
,SecSpec_SiteMaintenance,SECONDARY_SPEC,INDICATEUR_PARC_ LOCOMOTIVE_FRET,FLAG,,,,,1,,,,,
,SecSpec_SiteMaintenance,SECONDARY_SPEC,INDICATEUR_PARC_REMORQUE,FLAG,,,,,1,,,,,
,SecSpec_SiteMaintenance,SECONDARY_SPEC,INDICATEUR_PARC_REMORQUE_VFE,FLAG,,,,,1,,,,,
,SecSpec_SiteMaintenance,SECONDARY_SPEC,INDICATEUR_PARC_REMORQUE_DTPRL,FLAG,,,,,1,,,,,
,SecSpec_SiteMaintenance,SECONDARY_SPEC,INDICATEUR_PARC_ REMORQUE_TER,FLAG,,,,,1,,,,,,,
,SecSpec_SiteMaintenance,SECONDARY_SPEC,INDICATEUR_PARC_ REMORQUE_CIC,FLAG,,,,,1,,,,,,,
,SecSpec_SiteMaintenance,SECONDARY_SPEC,INDICATEUR_PARC_ REMORQUE_TN,FLAG,,,,,1,,,,,,,
,SecSpec_SiteMaintenance,SECONDARY_SPEC,INDICATEUR_PARC_ REMORQUE_FRET,FLAG,,,,,1,,,,,,,
,SecSpec_SiteMaintenance,SECONDARY_SPEC,CODE_UC,STRING,,,,,0,,,,,5,,
,SecSpec_SiteMaintenance,SECONDARY_SPEC,CODE_UG,STRING,,,,,0,,,,,6,,
,SecSpec_SiteMaintenance,SECONDARY_SPEC,DDV_SITE_MAINTENANCE,DATE,,,,,1,,,,,,,
,SecSpec_SiteMaintenance,SECONDARY_SPEC,DFV_SITE_MAINTENANCE,DATE,,,,,1,,,,,,,
,SecSpec_SiteMaintenance,SECONDARY_SPEC,VERSION_MAJ_BAREME,STRING,,,,,0,,,,,10,,
,SecSpec_SiteMaintenance,SECONDARY_SPEC,REGION_PAYS_BAREME,STRING,,,,,0,,,,,35,,
,SecSpec_SiteMaintenance,SECONDARY_SPEC,DATE_MAJ_REFV4,DATE,,,,,0,,,,,,,
,SecSpec_SiteMaintenance,SECONDARY_SPEC,ID_ENTITE_REFV4,INTEGER,,,,,1,,,,,,,UNIQUE|yes
,SecSpec_SiteMaintenance,SECONDARY_SPEC,ID_SITE_REFV4,INTEGER,,,,,1,,,,,,,UNIQUE|yes
,SecSpec_SiteMaintenance,SECONDARY_SPEC,LIBELLE_COURT,STRING,,,,,0,,,,,17,,
,SecSpec_SiteMaintenance,SECONDARY_SPEC,LIBELLE_MOYEN,STRING,,,,,0,,,,,23,,
,SecSpec_SiteMaintenance,SECONDARY_SPEC,CODE_UG_ETABLISSEMENT,STRING,,,,,0,,,,,6,,
,SecSpec_SiteMaintenance,SECONDARY_SPEC,SITE_MAINTENANCE_ACTIVITE,GROUPING,,,,,1,10,,,,,,
,SecSpec_SiteMaintenance,SECONDARY_SPEC,SITE_MAINTENANCE_ACTIVITE/NUMERO_LIEU_REF,INTEGER,,yes,,,1,,,,,,,
,SecSpec_SiteMaintenance,SECONDARY_SPEC,SITE_MAINTENANCE_ACTIVITE/CODE_ACTIVITE,RELATIONSHIP,,yes,,,1,,,,,2,,UNIQUE|yes
,SecSpec_SiteMaintenance,SECONDARY_SPEC,SITE_MAINTENANCE_ACTIVITE/ID_MAP_ENTITE_ACTIVITE_REFV4,INTEGER,,,,,1,,,,,,,UNIQUE|yes

,SecSpec_Desserte,SECONDARY_SPEC,NUMERO_LIEU_REF,INTEGER,,yes,,,1,,,,,,,UNIQUE|yes
,SecSpec_Desserte,SECONDARY_SPEC,CODE_QLT2,STRING,,yes,,,1,,,,,5,,UNIQUE|yes
,SecSpec_Desserte,SECONDARY_SPEC,CODE_QLT1,STRING,,yes,,,0,,,,,5,,
